rsassa-pss-256,X25519,,rsassa-pss-256,P-256,,rsassa-pss-256,mlkem512,,ed25519,X25519,,ed25519,P-256,,ed25519,mlkem512,,falcon512,X25519,,falcon512,P-256,,falcon512,mlkem512,,sphincssha2128fsimple,X25519,,sphincssha2128fsimple,P-256,,sphincssha2128fsimple,mlkem512,,sphincssha2128ssimple,X25519,,sphincssha2128ssimple,P-256,,sphincssha2128ssimple,mlkem512,
Group 1 Connections,Time (s),Connections/User Sec,Group 2 Connections,Time (s),Connections/User Sec,Group 3 Connections,Time (s),Connections/User Sec,Group 4 Connections,Time (s),Connections/User Sec,Group 5 Connections,Time (s),Connections/User Sec,Group 6 Connections,Time (s),Connections/User Sec,Group 7 Connections,Time (s),Connections/User Sec,Group 8 Connections,Time (s),Connections/User Sec,Group 9 Connections,Time (s),Connections/User Sec,Group 10 Connections,Time (s),Connections/User Sec,Group 11 Connections,Time (s),Connections/User Sec,Group 12 Connections,Time (s),Connections/User Sec,Group 13 Connections,Time (s),Connections/User Sec,Group 14 Connections,Time (s),Connections/User Sec,Group 15 Connections,Time (s),Connections/User Sec
1466,"5,85","250,60",910,"3,74","243,32",1517,"5,84","259,76",4338,"5,57","778,82",3423,"4,85","705,77",4712,"5,84","806,85",2387,"3,77","633,16",3358,"5,72","587,06",3484,"5,55","627,75",182,"3,93","46,31",288,"5,88","48,98",285,"5,69","50,09",14,"4,07","3,44",21,"6,04","3,48",20,"5,89","3,40"
1525,"5,75","265,22",1524,"6,04","252,32",1091,"4,08","267,40",4713,"6,10","772,62",3941,"5,59","705,01",4969,"6,19","802,75",3978,"5,89","675,38",3183,"5,24","607,44",3967,"5,92","670,10",315,"6,36","49,53",224,"4,46","50,22",314,"6,28","50,00",21,"6,32","3,32",22,"6,24","3,53",16,"4,62","3,46"
1202,"4,39","273,80",1479,"6,16","240,10",1546,"6,00","257,67",4041,"5,18","780,12",4331,"6,07","713,51",3348,"4,14","808,70",3857,"5,99","643,91",3534,"6,00","589,00",3310,"4,90","675,51",307,"6,54","46,94",313,"6,24","50,16",257,"5,40","47,59",21,"6,04","3,48",14,"3,99","3,51",20,"5,93","3,37"
1467,"5,53","265,28",1000,"4,02","248,76",1564,"5,90","265,08",4919,"5,98","822,58",4312,"6,12","704,58",5050,"6,17","818,48",2683,"4,18","641,87",3646,"6,13","594,78",3484,"5,48","635,77",214,"4,24","50,47",306,"6,47","47,30",294,"6,48","45,37",20,"5,61","3,57",21,"6,08","3,45",20,"5,99","3,34"
1608,"5,94","270,71",1470,"5,76","255,21",1410,"5,11","275,93",4735,"5,97","793,13",2866,"4,12","695,63",4930,"6,04","816,23",3855,"5,88","655,61",3489,"5,69","613,18",3888,"5,97","651,26",314,"6,37","49,29",306,"6,01","50,92",309,"6,14","50,33",20,"5,73","3,49",21,"6,02","3,49",21,"6,12","3,43"
1572,"5,98","262,88",1508,"6,04","249,67",1514,"5,94","254,88",4542,"5,78","785,81",4336,"6,22","697,11",3310,"4,16","795,67",3921,"6,01","652,41",3300,"5,54","595,67",3964,"5,96","665,10",320,"6,46","49,54",317,"6,26","50,64",295,"6,00","49,17",21,"6,19","3,39",20,"5,89","3,40",20,"5,73","3,49"
1514,"5,70","265,61",1058,"4,01","263,84",1536,"5,96","257,72",4539,"5,67","800,53",4450,"6,08","731,91",5029,"6,09","825,78",3765,"5,61","671,12",3601,"6,00","600,17",3632,"5,64","643,97",219,"4,42","49,55",310,"6,45","48,06",284,"5,79","49,05",22,"6,33","3,48",21,"6,27","3,35",21,"6,17","3,40"
1604,"5,92","270,95",1581,"5,91","267,51",1513,"5,70","265,44",4795,"6,14","780,94",2889,"4,21","686,22",4916,"6,12","803,27",3930,"5,92","663,85",3719,"6,04","615,73",3926,"6,03","651,08",308,"6,26","49,20",299,"5,98","50,00",311,"6,28","49,52",19,"5,62","3,38",20,"5,82","3,44",21,"5,98","3,51"
1580,"5,92","266,89",1544,"6,02","256,48",1374,"5,50","249,82",4741,"5,99","791,49",4351,"6,09","714,45",3439,"4,38","785,16",3923,"6,04","649,50",2386,"4,10","581,95",3939,"5,93","664,25",316,"6,42","49,22",297,"5,81","51,12",319,"6,36","50,16",22,"6,15","3,58",20,"5,77","3,47",21,"5,92","3,55"
1490,"5,74","259,58",1335,"5,18","257,72",1549,"6,03","256,88",3299,"4,08","808,58",4453,"6,00","742,17",4802,"6,02","797,67",3689,"5,61","657,58",3606,"5,99","602,00",3666,"5,76","636,46",295,"6,10","48,36",317,"6,41","49,45",209,"4,22","49,53",22,"6,23","3,53",22,"6,42","3,43",21,"6,13","3,43"
1628,"5,96","273,15",1581,"5,91","267,51",1618,"5,94","272,39",4758,"6,12","777,45",2915,"4,03","723,33",4904,"6,24","785,90",3648,"5,51","662,07",3700,"5,99","617,70",3923,"5,99","654,92",306,"6,35","48,19",318,"6,44","49,38",306,"6,23","49,12",20,"5,85","3,42",21,"6,32","3,32",21,"5,96","3,52"
1512,"5,87","257,58",1535,"6,03","254,56",1085,"4,01","270,57",4985,"6,06","822,61",4424,"6,09","726,44",4711,"5,74","820,73",3806,"6,01","633,28",2408,"4,18","576,08",3793,"5,75","659,65",319,"6,19","51,53",216,"4,31","50,12",301,"6,30","47,78",22,"6,17","3,57",19,"5,52","3,44",21,"5,88","3,57"
1544,"5,79","266,67",1423,"5,64","252,30",1512,"6,10","247,87",3255,"4,05","803,70",4464,"6,16","724,68",4961,"6,04","821,36",3899,"5,97","653,10",3567,"5,98","596,49",3781,"5,75","657,57",287,"6,03","47,60",319,"6,41","49,77",207,"4,12","50,24",21,"5,82","3,61",20,"5,75","3,48",21,"6,14","3,42"
1629,"5,92","275,17",1448,"5,47","264,72",1576,"6,04","260,93",4603,"5,94","774,92",3336,"4,74","703,80",5010,"6,14","815,96",2714,"4,11","660,34",3685,"6,02","612,13",3884,"6,07","639,87",292,"5,72","51,05",303,"6,46","46,90",307,"6,33","48,50",20,"5,82","3,44",21,"5,90","3,56",21,"6,03","3,48"
1519,"5,71","266,02",1532,"5,98","256,19",1092,"4,01","272,32",4855,"6,09","797,21",4446,"6,02","738,54",4648,"5,67","819,75",3836,"5,93","646,88",2485,"4,05","613,58",3721,"5,77","644,89",317,"6,35","49,92",221,"4,31","51,28",313,"6,33","49,45",22,"6,18","3,56",22,"6,35","3,46",20,"5,89","3,40"
1567,"5,81","269,71",1526,"6,06","251,82",1563,"5,94","263,13",3255,"4,07","799,75",4459,"6,15","725,04",4447,"5,73","776,09",3972,"5,97","665,33",3547,"5,99","592,15",3773,"5,81","649,40",312,"6,31","49,45",326,"6,40","50,94",211,"4,34","48,62",20,"5,62","3,56",21,"6,20","3,39",22,"6,32","3,48"
1636,"5,93","275,89",1071,"3,96","270,45",1578,"6,01","262,56",4772,"6,05","788,76",4221,"5,78","730,28",4894,"6,15","795,77",2771,"4,09","677,51",3687,"6,13","601,47",3937,"6,04","651,82",213,"4,26","50,00",311,"6,39","48,67",314,"6,31","49,76",21,"6,08","3,45",20,"6,12","3,27",20,"5,60","3,57"
1482,"5,67","261,38",1547,"6,00","257,83",1103,"3,99","276,44",4650,"6,11","761,05",4307,"6,00","717,83",4849,"6,14","789,74",3964,"5,88","674,15",2907,"4,72","615,89",3633,"5,67","640,74",312,"6,36","49,06",212,"4,30","49,30",310,"6,22","49,84",22,"6,18","3,56",19,"5,51","3,45",21,"6,29","3,34"
1462,"5,48","266,79",1537,"5,98","257,02",1571,"6,06","259,24",3807,"4,67","815,20",4354,"6,04","720,86",3360,"4,10","819,51",3958,"6,01","658,57",3522,"5,94","592,93",3548,"5,55","639,28",320,"6,26","51,12",317,"6,42","49,38",243,"4,96","48,99",20,"5,63","3,55",20,"5,83","3,43",21,"6,06","3,47"
1625,"5,97","272,19",1057,"4,06","260,34",1608,"5,92","271,62",4652,"6,05","768,93",4018,"5,88","683,33",4979,"6,09","817,57",2705,"4,07","664,62",3643,"6,02","605,15",3942,"5,93","664,76",209,"4,33","48,27",310,"6,44","48,14",315,"6,21","50,72",22,"6,47","3,40",21,"6,27","3,35",20,"5,70","3,51"
1562,"6,03","259,04",1588,"6,05","262,48",1266,"4,63","273,43",4725,"6,02","784,88",4071,"5,57","730,88",4924,"6,17","798,06",3988,"5,86","680,55",3494,"5,73","609,77",3924,"5,97","657,29",313,"6,41","48,83",246,"5,07","48,52",311,"6,28","49,52",21,"6,08","3,45",20,"5,63","3,55",20,"5,97","3,35"
1080,"3,95","273,42",1494,"5,92","252,36",1567,"5,83","268,78",4798,"5,75","834,43",4443,"6,04","735,60",3272,"4,05","807,90",3860,"5,91","653,13",3538,"5,90","599,66",2568,"4,01","640,40",321,"6,39","50,23",310,"6,18","50,16",298,"5,99","49,75",20,"5,64","3,55",21,"6,04","3,48",21,"6,07","3,46"
1643,"5,97","275,21",1041,"4,10","253,90",1526,"6,12","249,35",4946,"5,92","835,47",4395,"6,12","718,14",4978,"6,10","816,07",3163,"4,80","658,96",3616,"6,03","599,67",3977,"6,00","662,83",208,"4,22","49,29",314,"6,43","48,83",312,"6,36","49,06",20,"5,83","3,43",20,"6,06","3,30",21,"5,99","3,51"
1640,"5,93","276,56",1583,"5,94","266,50",1543,"5,82","265,12",5030,"6,08","827,30",2920,"4,15","703,61",4945,"6,18","800,16",3981,"5,79","687,56",3519,"5,65","622,83",3993,"5,99","666,61",312,"6,45","48,37",292,"6,12","47,71",303,"6,31","48,02",21,"6,15","3,41",20,"5,70","3,51",21,"5,91","3,55"
1038,"3,98","260,80",1589,"6,00","264,83",1585,"5,84","271,40",4692,"5,62","834,88",4414,"6,03","732,01",3272,"4,08","801,96",3909,"6,07","643,99",3259,"5,53","589,33",2599,"4,02","646,52",307,"6,41","47,89",317,"6,26","50,64",297,"5,91","50,25",22,"6,25","3,52",21,"6,15","3,41",21,"6,20","3,39"
1654,"6,01","275,21",1212,"4,71","257,32",1538,"5,99","256,76",4508,"5,53","815,19",4225,"5,90","716,10",5041,"6,14","821,01",3801,"5,79","656,48",3662,"6,05","605,29",3889,"5,95","653,61",247,"4,97","49,70",314,"6,44","48,76",291,"5,78","50,35",20,"5,73","3,49",21,"6,19","3,39",21,"5,94","3,54"
1618,"5,98","270,57",1526,"5,97","255,61",1537,"5,64","272,52",5040,"5,90","854,24",2974,"4,01","741,65",4866,"6,09","799,01",4029,"6,03","668,16",3794,"6,01","631,28",3995,"5,93","673,69",308,"6,19","49,76",297,"6,03","49,25",316,"6,37","49,61",21,"6,13","3,43",20,"5,71","3,50",20,"5,72","3,50"
