rsassa-pss-256,X25519,,rsassa-pss-256,P-256,,rsassa-pss-256,mlkem512,,ed25519,X25519,,ed25519,P-256,,ed25519,mlkem512,,falcon512,X25519,,falcon512,P-256,,falcon512,mlkem512,,sphincssha2128fsimple,X25519,,sphincssha2128fsimple,P-256,,sphincssha2128fsimple,mlkem512,,sphincssha2128ssimple,X25519,,sphincssha2128ssimple,P-256,,sphincssha2128ssimple,mlkem512,
27,"0,04","675,00",27,"0,04","675,00",27,"0,03","900,00",26,"0,03","866,67",27,"0,05","540,00",26,"0,03","866,67",25,"0,04","625,00",27,"0,04","675,00",26,"0,04","650,00",26,"0,11","236,36",26,"0,12","216,67",26,"0,12","216,67",16,"0,04","400,00",17,"0,05","340,00",16,"0,05","320,00"
26,"0,03","866,67",28,"0,04","700,00",27,"0,03","900,00",27,"0,05","540,00",27,"0,04","675,00",27,"0,04","675,00",28,"0,04","700,00",26,"0,04","650,00",27,"0,03","900,00",25,"0,11","227,27",24,"0,12","200,00",26,"0,11","236,36",16,"0,05","320,00",17,"0,05","340,00",15,"0,05","300,00"
27,"0,04","675,00",25,"0,04","625,00",25,"0,04","625,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,04","675,00",27,"0,03","900,00",27,"0,04","675,00",26,"0,03","866,67",26,"0,11","236,36",24,"0,11","218,18",25,"0,10","250,00",16,"0,05","320,00",16,"0,05","320,00",16,"0,04","400,00"
26,"0,03","866,67",27,"0,05","540,00",25,"0,04","625,00",26,"0,03","866,67",28,"0,04","700,00",26,"0,04","650,00",25,"0,03","833,33",27,"0,05","540,00",27,"0,04","675,00",26,"0,12","216,67",27,"0,12","225,00",27,"0,12","225,00",17,"0,04","425,00",15,"0,04","375,00",16,"0,04","400,00"
26,"0,03","866,67",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,04","675,00",26,"0,03","866,67",26,"0,03","866,67",27,"0,03","900,00",25,"0,11","227,27",26,"0,12","216,67",26,"0,11","236,36",16,"0,05","320,00",16,"0,04","400,00",16,"0,05","320,00"
28,"0,04","700,00",26,"0,03","866,67",28,"0,03","933,33",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,03","900,00",27,"0,04","675,00",26,"0,03","866,67",26,"0,10","260,00",25,"0,11","227,27",24,"0,10","240,00",16,"0,05","320,00",17,"0,05","340,00",16,"0,04","400,00"
26,"0,03","866,67",27,"0,04","675,00",25,"0,03","833,33",26,"0,03","866,67",27,"0,04","675,00",27,"0,05","540,00",27,"0,03","900,00",27,"0,04","675,00",27,"0,03","900,00",26,"0,11","236,36",26,"0,12","216,67",24,"0,11","218,18",16,"0,05","320,00",16,"0,04","400,00",16,"0,05","320,00"
26,"0,02","1300,00",27,"0,04","675,00",27,"0,04","675,00",28,"0,03","933,33",26,"0,04","650,00",27,"0,04","675,00",26,"0,03","866,67",25,"0,03","833,33",28,"0,04","700,00",25,"0,11","227,27",26,"0,12","216,67",27,"0,13","207,69",17,"0,06","283,33",16,"0,05","320,00",16,"0,05","320,00"
27,"0,04","675,00",26,"0,04","650,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,05","540,00",26,"0,04","650,00",27,"0,03","900,00",26,"0,04","650,00",25,"0,04","625,00",27,"0,13","207,69",25,"0,13","192,31",26,"0,12","216,67",15,"0,04","375,00",16,"0,05","320,00",16,"0,05","320,00"
26,"0,04","650,00",27,"0,04","675,00",26,"0,03","866,67",25,"0,03","833,33",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",28,"0,03","933,33",25,"0,11","227,27",26,"0,12","216,67",25,"0,11","227,27",17,"0,04","425,00",16,"0,04","400,00",17,"0,05","340,00"
27,"0,04","675,00",26,"0,03","866,67",27,"0,04","675,00",26,"0,04","650,00",26,"0,05","520,00",27,"0,05","540,00",26,"0,03","866,67",27,"0,03","900,00",27,"0,04","675,00",26,"0,12","216,67",26,"0,12","216,67",26,"0,11","236,36",17,"0,05","340,00",16,"0,05","320,00",16,"0,04","400,00"
27,"0,03","900,00",27,"0,05","540,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,03","900,00",26,"0,04","650,00",25,"0,03","833,33",26,"0,12","216,67",26,"0,12","216,67",26,"0,13","200,00",15,"0,04","375,00",16,"0,05","320,00",16,"0,04","400,00"
26,"0,04","650,00",27,"0,04","675,00",26,"0,03","866,67",27,"0,03","900,00",28,"0,04","700,00",27,"0,03","900,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,03","866,67",24,"0,10","240,00",26,"0,12","216,67",25,"0,11","227,27",17,"0,05","340,00",16,"0,05","320,00",16,"0,05","320,00"
27,"0,04","675,00",25,"0,05","500,00",27,"0,04","675,00",26,"0,04","650,00",25,"0,04","625,00",28,"0,04","700,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,03","900,00",24,"0,12","200,00",25,"0,12","208,33",26,"0,11","236,36",16,"0,04","400,00",17,"0,06","283,33",15,"0,05","300,00"
27,"0,03","900,00",28,"0,05","560,00",26,"0,03","866,67",27,"0,03","900,00",28,"0,05","560,00",25,"0,03","833,33",27,"0,04","675,00",26,"0,04","650,00",27,"0,04","675,00",27,"0,11","245,45",26,"0,13","200,00",26,"0,11","236,36",15,"0,04","375,00",16,"0,06","266,67",17,"0,05","340,00"
25,"0,04","625,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",28,"0,04","700,00",26,"0,03","866,67",28,"0,04","700,00",26,"0,03","866,67",26,"0,12","216,67",26,"0,12","216,67",25,"0,11","227,27",17,"0,06","283,33",15,"0,04","375,00",16,"0,05","320,00"
26,"0,03","866,67",25,"0,03","833,33",27,"0,04","675,00",26,"0,03","866,67",25,"0,03","833,33",27,"0,04","675,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,04","675,00",25,"0,11","227,27",25,"0,12","208,33",27,"0,11","245,45",16,"0,04","400,00",15,"0,05","300,00",16,"0,05","320,00"
27,"0,04","675,00",27,"0,04","675,00",26,"0,03","866,67",28,"0,04","700,00",26,"0,04","650,00",25,"0,04","625,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,10","260,00",26,"0,11","236,36",25,"0,12","208,33",15,"0,04","375,00",17,"0,05","340,00",16,"0,04","400,00"
27,"0,03","900,00",28,"0,03","933,33",27,"0,04","675,00",26,"0,03","866,67",27,"0,05","540,00",26,"0,04","650,00",26,"0,04","650,00",27,"0,04","675,00",26,"0,03","866,67",26,"0,12","216,67",27,"0,12","225,00",26,"0,11","236,36",16,"0,04","400,00",16,"0,05","320,00",16,"0,05","320,00"
26,"0,03","866,67",24,"0,03","800,00",27,"0,04","675,00",27,"0,05","540,00",27,"0,05","540,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,04","650,00",28,"0,03","933,33",25,"0,10","250,00",24,"0,12","200,00",26,"0,12","216,67",17,"0,05","340,00",16,"0,05","320,00",15,"0,05","300,00"
27,"0,04","675,00",26,"0,04","650,00",25,"0,03","833,33",27,"0,04","675,00",26,"0,04","650,00",27,"0,05","540,00",27,"0,03","900,00",27,"0,04","675,00",26,"0,03","866,67",26,"0,11","236,36",25,"0,12","208,33",24,"0,11","218,18",16,"0,05","320,00",16,"0,05","320,00",15,"0,05","300,00"
26,"0,03","866,67",27,"0,04","675,00",28,"0,04","700,00",26,"0,04","650,00",27,"0,04","675,00",26,"0,04","650,00",26,"0,03","866,67",27,"0,03","900,00",27,"0,03","900,00",26,"0,12","216,67",26,"0,12","216,67",24,"0,10","240,00",16,"0,04","400,00",16,"0,04","400,00",17,"0,05","340,00"
26,"0,04","650,00",27,"0,05","540,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,05","520,00",27,"0,04","675,00",28,"0,04","700,00",26,"0,04","650,00",27,"0,03","900,00",25,"0,11","227,27",26,"0,12","216,67",27,"0,12","225,00",17,"0,04","425,00",16,"0,05","320,00",16,"0,04","400,00"
28,"0,05","560,00",26,"0,05","520,00",25,"0,04","625,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,12","225,00",25,"0,13","192,31",26,"0,12","216,67",15,"0,04","375,00",17,"0,05","340,00",16,"0,05","320,00"
26,"0,03","866,67",27,"0,03","900,00",27,"0,04","675,00",26,"0,03","866,67",27,"0,04","675,00",26,"0,04","650,00",25,"0,04","625,00",27,"0,04","675,00",27,"0,03","900,00",25,"0,11","227,27",26,"0,12","216,67",25,"0,11","227,27",17,"0,05","340,00",16,"0,05","320,00",16,"0,05","320,00"
26,"0,03","866,67",26,"0,04","650,00",28,"0,04","700,00",28,"0,04","700,00",26,"0,05","520,00",28,"0,04","700,00",25,"0,04","625,00",26,"0,04","650,00",27,"0,04","675,00",26,"0,12","216,67",26,"0,12","216,67",26,"0,12","216,67",16,"0,05","320,00",16,"0,05","320,00",16,"0,04","400,00"
27,"0,04","675,00",27,"0,04","675,00",24,"0,03","800,00",27,"0,03","900,00",28,"0,04","700,00",26,"0,04","650,00",28,"0,04","700,00",27,"0,04","675,00",26,"0,04","650,00",26,"0,11","236,36",25,"0,11","227,27",26,"0,12","216,67",16,"0,05","320,00",16,"0,06","266,67",16,"0,05","320,00"
26,"0,03","866,67",27,"0,04","675,00",26,"0,04","650,00",25,"0,04","625,00",27,"0,04","675,00",27,"0,05","540,00",26,"0,03","866,67",28,"0,04","700,00",27,"0,04","675,00",25,"0,11","227,27",26,"0,12","216,67",25,"0,11","227,27",17,"0,05","340,00",16,"0,05","320,00",16,"0,05","320,00"
27,"0,04","675,00",26,"0,04","650,00",27,"0,03","900,00",26,"0,03","866,67",25,"0,04","625,00",27,"0,04","675,00",27,"0,03","900,00",24,"0,03","800,00",27,"0,04","675,00",26,"0,11","236,36",26,"0,12","216,67",26,"0,12","216,67",16,"0,04","400,00",16,"0,05","320,00",16,"0,05","320,00"
27,"0,04","675,00",26,"0,03","866,67",27,"0,03","900,00",27,"0,04","675,00",25,"0,04","625,00",26,"0,04","650,00",27,"0,04","675,00",26,"0,04","650,00",26,"0,03","866,67",26,"0,11","236,36",26,"0,12","216,67",26,"0,12","216,67",15,"0,03","500,00",16,"0,05","320,00",16,"0,04","400,00"
26,"0,03","866,67",27,"0,04","675,00",26,"0,04","650,00",27,"0,04","675,00",28,"0,04","700,00",27,"0,04","675,00",26,"0,03","866,67",27,"0,04","675,00",28,"0,04","700,00",25,"0,10","250,00",26,"0,13","200,00",25,"0,11","227,27",17,"0,05","340,00",16,"0,05","320,00",17,"0,05","340,00"
27,"0,03","900,00",26,"0,04","650,00",27,"0,04","675,00",26,"0,03","866,67",27,"0,05","540,00",27,"0,04","675,00",27,"0,03","900,00",27,"0,04","675,00",27,"0,03","900,00",26,"0,12","216,67",25,"0,11","227,27",26,"0,11","236,36",16,"0,04","400,00",16,"0,05","320,00",15,"0,04","375,00"
27,"0,04","675,00",27,"0,05","540,00",26,"0,03","866,67",27,"0,03","900,00",26,"0,03","866,67",26,"0,03","866,67",27,"0,03","900,00",26,"0,04","650,00",25,"0,04","625,00",26,"0,11","236,36",26,"0,12","216,67",26,"0,11","236,36",15,"0,04","375,00",17,"0,05","340,00",17,"0,04","425,00"
25,"0,03","833,33",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,04","675,00",28,"0,04","700,00",26,"0,04","650,00",28,"0,05","560,00",25,"0,04","625,00",25,"0,10","250,00",26,"0,12","216,67",25,"0,11","227,27",17,"0,05","340,00",15,"0,04","375,00",16,"0,04","400,00"
26,"0,04","650,00",25,"0,05","500,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,05","540,00",27,"0,04","675,00",27,"0,03","900,00",26,"0,03","866,67",28,"0,04","700,00",26,"0,12","216,67",25,"0,12","208,33",27,"0,13","207,69",16,"0,04","400,00",16,"0,04","400,00",15,"0,04","375,00"
27,"0,03","900,00",26,"0,03","866,67",26,"0,03","866,67",28,"0,03","933,33",26,"0,05","520,00",25,"0,03","833,33",28,"0,03","933,33",27,"0,04","675,00",26,"0,03","866,67",27,"0,12","225,00",26,"0,13","200,00",25,"0,11","227,27",15,"0,05","300,00",16,"0,05","320,00",17,"0,04","425,00"
27,"0,03","900,00",27,"0,04","675,00",27,"0,04","675,00",26,"0,03","866,67",27,"0,05","540,00",25,"0,04","625,00",25,"0,03","833,33",27,"0,04","675,00",27,"0,03","900,00",24,"0,11","218,18",26,"0,12","216,67",26,"0,12","216,67",16,"0,05","320,00",16,"0,05","320,00",16,"0,05","320,00"
26,"0,04","650,00",27,"0,04","675,00",27,"0,04","675,00",27,"0,03","900,00",27,"0,04","675,00",28,"0,04","700,00",28,"0,04","700,00",26,"0,04","650,00",27,"0,04","675,00",24,"0,11","218,18",25,"0,12","208,33",26,"0,13","200,00",17,"0,04","425,00",16,"0,05","320,00",14,"0,05","280,00"
27,"0,04","675,00",25,"0,03","833,33",25,"0,03","833,33",27,"0,04","675,00",26,"0,05","520,00",27,"0,03","900,00",27,"0,03","900,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,12","225,00",26,"0,12","216,67",25,"0,10","250,00",16,"0,04","400,00",17,"0,06","283,33",16,"0,05","320,00"
26,"0,03","866,67",28,"0,04","700,00",28,"0,04","700,00",26,"0,03","866,67",28,"0,04","700,00",26,"0,04","650,00",25,"0,03","833,33",27,"0,03","900,00",27,"0,03","900,00",25,"0,12","208,33",27,"0,12","225,00",26,"0,12","216,67",16,"0,05","320,00",16,"0,05","320,00",16,"0,04","400,00"
27,"0,03","900,00",26,"0,03","866,67",27,"0,04","675,00",27,"0,04","675,00",26,"0,04","650,00",27,"0,03","900,00",26,"0,03","866,67",26,"0,03","866,67",27,"0,04","675,00",26,"0,11","236,36",23,"0,12","191,67",26,"0,11","236,36",16,"0,04","400,00",16,"0,04","400,00",16,"0,05","320,00"
